1.2246e-16,0,-0
0.32082,0.025899,-0
0.63334,0.10293,-0
0.92945,0.22909,-0
1.2015,0.40111,-0
1.4424,0.61455,-0
1.646,0.86387,-0
1.8069,1.1426,-0
1.921,1.4436,-0
1.9854,1.7589,-0
1.9984,2.0805,-0
1.9596,2.4001,-0
1.87,2.7092,-0
1.7321,3,-0
1.5492,3.2649,-0
1.3262,3.497,-0
1.0689,3.6904,-0
0.78393,3.84,-0
0.47863,3.9419,-0
0.16093,3.9935,0
-0.16093,3.9935,0
-0.47863,3.9419,0
-0.78393,3.84,0
-1.0689,3.6904,0
-1.3262,3.497,0
-1.5492,3.2649,0
-1.7321,3,0
-1.87,2.7092,0
-1.9596,2.4001,0
-1.9984,2.0805,0
-1.9854,1.7589,0
-1.921,1.4436,0
-1.8069,1.1426,0
-1.646,0.86387,0
-1.4424,0.61455,0
-1.2015,0.40111,0
-0.92945,0.22909,0
-0.63334,0.10293,0
-0.32082,0.025899,0
-3.6739e-16,0,0
